stop_id_raw,stop_name,mode,Headway_Min,Freq_Class
10380,NORTHERN PKWY & LAURELTON AVE eb,localbus,11.8,Moderate Frequency
10802,NORTHERN PKWY & MARIETTA AVE eb,localbus,11.7,Moderate Frequency
3574,NORTHERN PKWY & HAMPNETT AVE eb,localbus,11.5,Moderate Frequency
6294,NORTHERN PKWY & HARFORD RD fs eb,localbus,18.6,Moderate Frequency
6608,NORTHERN PKWY & GLENOAK AVE eb,localbus,18.3,Moderate Frequency
3460,NORTHERN PKWY & MOYER AVE eb,localbus,18.6,Moderate Frequency
3461,NORTHERN PKWY & ALTA AVE fs eb,localbus,18.6,Moderate Frequency
3462,NORTHERN PKWY & HILLTOP AVE fs eb,localbus,38.8,Infrequent
6609,NORTHERN PKWY & WALTHER BLVD eb,localbus,18.6,Moderate Frequency
6611,FLEETWOOD AVE & CEDONIA AVE eb,localbus,18.6,Moderate Frequency
12395,PARK HEIGHTS AVE & BANCROFT RD opp sb,localbus,16.4,Moderate Frequency
713,PARK HEIGHTS AVE & FORDS LN sb,localbus,15.9,Moderate Frequency
714,PARK HEIGHTS AVE & STRATHMORE AVE sb,localbus,16.0,Moderate Frequency
715,PARK HEIGHTS AVE & PINKNEY RD sb,localbus,15.9,Moderate Frequency
717,PARK HEIGHTS AVE & MENLO DR sb,localbus,15.9,Moderate Frequency
7325,PARK HEIGHTS AVE & JEWISHCOMMUNITY CENTER mid sb,localbus,11.7,Moderate Frequency
7366,BELVIEU AVE & GRANADA AVE wb,localbus,31.9,Infrequent
7368,BELVIEU AVE & HILLSDALE RD wb,localbus,31.9,Infrequent
7370,GWYNN OAK AVE & PENHURST AVE fs sb,localbus,31.9,Infrequent
7371,GWYNN OAK AVE & FERNHILL AVE mb sb,localbus,31.9,Infrequent
5163,LIBERTY HEIGHTS AVE & GWYNN OAK AVE fs,localbus,10.4,Moderate Frequency
5164,LIBERTY HEIGHTS AVE & HILLSDALE RD fs sb,localbus,10.4,Moderate Frequency
5165,LIBERTY HEIGHTS AVE & ELDORADO AVE fs sb,localbus,10.5,Moderate Frequency
5166,LIBERTY HEIGHTS AVE & GRANADA AVE sb,localbus,10.5,Moderate Frequency
5167,LIBERTY HEIGHTS AVE & OAKFIELD AVE sb,localbus,10.5,Moderate Frequency
14175,FOREST PARK AVE & CHELSEA TER wb,localbus,31.9,Infrequent
2547,FOREST PARK AVE & LOUDON AVE wb,localbus,18.1,Moderate Frequency
2549,FOREST PARK AVE & FOREST GLEN RD wb,localbus,18.2,Moderate Frequency
2550,FOREST PARK AVE & HILLSDALE RD wb,localbus,18.1,Moderate Frequency
12030,FOREST PARK AVE & GATEHOUSE DR wb,localbus,18.2,Moderate Frequency
12031,FOREST PARK AVE & PICKWICK RD wb,localbus,18.1,Moderate Frequency
12032,FOREST PARK AVE & HILLHOUSE RD wb,localbus,18.2,Moderate Frequency
14041,FOREST PARK AV & WINDSOR MILL RD sb fs,localbus,31.9,Infrequent
3267,FOREST PARK AVE & OVERCREST AVE sb,localbus,31.9,Infrequent
3269,FOREST PARK AVE & PLEASANT ST sb,localbus,31.9,Infrequent
3692,COOKS & BRIARCLIFT eb,localbus,10.9,Moderate Frequency
3695,EDMONDSON AVE & UPLANDS PKWY eb,localbus,7.3,High Frequency
10905,EDMONDSON AVE & SWANN AVE fs eb,localbus,6.0,High Frequency
4412,EDMONDSON AVE & WALNUT AVE opp mb eb,localbus,28.9,Low Frequency
8585,EDMONDSON AVE & AUGUSTA AVE eb,localbus,10.7,Moderate Frequency
4421,EDMONDSON AVE & NORMANDY AVE eb,localbus,10.6,Moderate Frequency
4423,EDMONDSON AVE & ALLENDALE ST eb,localbus,8.2,High Frequency
4425,EDMONDSON AVE & EDGEWOOD ST eb,localbus,10.5,Moderate Frequency
4426,EDMONDSON AVE & HILTON ST eb,localbus,10.6,Moderate Frequency
343,FREDERICK AVE & HILTON ST fs wb,localbus,14.3,Moderate Frequency
346,FREDERICK AVE & MORLEY ST wb,localbus,14.3,Moderate Frequency
349,FREDERICK AVE & LOUDON AVE wb,localbus,14.3,Moderate Frequency
350,FREDERICK AVE & AUGUSTA AVE wb,localbus,14.3,Moderate Frequency
351,YALE AVE & MOUNT SAINT JOSEPH HIGH SCHOOL mid sb,localbus,14.3,Moderate Frequency
12544,YALE AVE & PARKTON ST sb,localbus,14.3,Moderate Frequency
352,YALE AVE & ELDONE RD sb,localbus,14.3,Moderate Frequency
354,CEDAR GARDEN RD & BETHNAL RD wb,localbus,14.3,Moderate Frequency
355,CEDAR GARDEN RD & THORNFIELD RD wb,localbus,14.3,Moderate Frequency
356,THORNFIELD AVE & BEECHFIELD AVE wb,localbus,14.3,Moderate Frequency
12848,BEECHFIELD AVE & THORNFIELD AVE,localbus,14.3,Moderate Frequency
358,BEECHFIELD AVE & STAFFORD RD nb,localbus,14.3,Moderate Frequency
360,FREDERICK AVE & TREMONT RD wb,localbus,14.3,Moderate Frequency
361,FREDERICK AVE & LONG ISLAND AVE opp wb,localbus,14.3,Moderate Frequency
363,FREDERICK AVE & ATHOLWOOD LN opp wb,localbus,14.3,Moderate Frequency
12241,FREDERICK RD & BOSWELL RD wb,localbus,14.3,Moderate Frequency
366,FREDERICK RD & NORTH BEND RD fs wb,localbus,14.3,Moderate Frequency
367,FREDERICK RD & MALLOW HILL RD wb,localbus,14.3,Moderate Frequency
11686,FALLS RD & APPLEBY AVE sb,localbus,33.0,Infrequent
11625,FALLS RD & SMITH AVE sb,localbus,33.0,Infrequent
7870,FALLSTAFF & CLARKS fs eb,localbus,24.7,Low Frequency
13586,FALLSTAFF RD & APOLLO DR eb,localbus,23.6,Low Frequency
7872,FALLSTAFF & WILLOWGLEN eb,localbus,24.2,Low Frequency
7873,GREENSPRING & WILLOW GLEN fs sb,localbus,32.9,Infrequent
7874,GREENSPRING & CHESWOLDE RD sb,localbus,32.9,Infrequent
12743,GREENSPRING AVE & TANEY RD eb,localbus,27.9,Low Frequency
12761,GREENSPRING AVE & WETHERBURN RD sb,localbus,32.9,Infrequent
13619,GREENSPRING AVE & RELLIM RD eb,localbus,32.9,Infrequent
7877,CROSS COUNTRY BLVD & GREENSPRING AVE fs wb,localbus,32.9,Infrequent
6005,CROSS COUNTRY BLVD & STUART AVE opp sb,localbus,33.0,Infrequent
7879,GLEN AVE & MERVILLE AVE opp sb,localbus,32.9,Infrequent
10566,GLEN AVE & KEY AVE wb,localbus,27.9,Low Frequency
7881,GLEN AVE & BLAND AVE wb,localbus,27.9,Low Frequency
7882,GLEN AVE & HIGHGATE DR fs wb,localbus,27.9,Low Frequency
7883,GLEN AVE & DOVERDALE DR wb,localbus,27.9,Low Frequency
7884,GLEN AVE & CLOVER RD wb,localbus,27.9,Low Frequency
7886,GLEN AVE & PARK HEIGHTS AVE wb,localbus,27.9,Low Frequency
6058,ROGERS AVE METRO STATION wb,localbus,32.9,Infrequent
7372,GWYNN OAK AVE & BELLE AVE sb,localbus,32.9,Infrequent
207,Frederick Ave & Overbrook Rd,localbus,14.3,Moderate Frequency
209,FREDERICK AVE & STONECROFT RD opp eb,localbus,14.3,Moderate Frequency
12514,FREDERICK AVE & NORTH BEND RD,localbus,14.3,Moderate Frequency
10312,FREDERICK AVE & CHAPELGATE LN eb,localbus,14.3,Moderate Frequency
216,FREDERICK AVE & LONG ISLAND AVE eb,localbus,14.4,Moderate Frequency
217,FREDERICK AVE & WICKHAM RD eb,localbus,14.4,Moderate Frequency
219,BEECHFIELD AVE & FREDERICK RD fs sb,localbus,14.3,Moderate Frequency
12215,412 COLLEEN RD,localbus,14.3,Moderate Frequency
12217,BEECHFIELD AVE & THORNFIELD AVE sb,localbus,14.3,Moderate Frequency
223,CEDAR GARDEN RD & LUCIA AVE eb,localbus,14.3,Moderate Frequency
225,CEDAR GARDEN RD & YALE AVE eb,localbus,14.3,Moderate Frequency
353,YALE AVE & ELDONE RD nb,localbus,14.3,Moderate Frequency
226,YALE AVE & PARKTON ST nb,localbus,14.3,Moderate Frequency
12218,YALE AVE & WALRAD ST nb,localbus,14.3,Moderate Frequency
229,FREDERICK AVE & AUGUSTA AVE eb,localbus,14.3,Moderate Frequency
230,FREDERICK AVE & LOUDON AVE fs eb,localbus,14.3,Moderate Frequency
231,FREDERICK AVE & LOUDON CEMETERY eb,localbus,14.3,Moderate Frequency
232,FREDERICK AVE & MORLEY ST opp eb,localbus,14.3,Moderate Frequency
4687,EDMONDSON AVE & HILTON ST fs wb,localbus,10.4,Moderate Frequency
340,EDMONDSON AVE & EDGEWOOD ST wb,localbus,10.4,Moderate Frequency
4689,EDMONDSON AVE & ALLENDALE ST wb,localbus,8.1,High Frequency
4691,EDMONDSON AVE & LYNDHURST ST fs wb,localbus,10.4,Moderate Frequency
4692,EDMONDSON AVE & WILDWOOD PKWY wb,localbus,10.6,Moderate Frequency
4695,EDMONDSON AVE & AUGUSTA AVE fs wb,localbus,6.7,High Frequency
3704,EDMONDSON AVE & WOODRIDGE RD fs wb,localbus,7.3,High Frequency
4708,EDMONDSON AVE & SWANN AVE wb,localbus,5.9,High Frequency
8391,EDMONDSON AVE & SWANN AVE fs wb,localbus,7.3,High Frequency
4710,EDMONDSON AVE & WINANS WY wb,localbus,7.3,High Frequency
3951,COOKS LN & BRIARCLIFT RD fs nb,localbus,10.9,Moderate Frequency
10634,1207 COOKS LN,localbus,10.9,Moderate Frequency
11997,FOREST PARK AVE & HILLHOUSE RD nb,localbus,18.7,Moderate Frequency
11996,FOREST PARK AVE & PURNELL DR eb,localbus,18.7,Moderate Frequency
11998,FOREST PARK AVE & GATEHOUSE DR eb,localbus,18.4,Moderate Frequency
14057,FOREST PARK AVE & HILLSDALE RD eb mid,localbus,18.7,Moderate Frequency
2587,FOREST PARK AVE & FOREST GLEN RD nb,localbus,18.7,Moderate Frequency
2589,FOREST PARK AVE & LOUDON AVE eb,localbus,18.6,Moderate Frequency
2590,FOREST PARK AVE & GRANADA AVE eb,localbus,18.6,Moderate Frequency
5254,LIBERTY HEIGHTS AVE & CARSDALE AVE wb,localbus,10.2,Moderate Frequency
5255,LIBERTY HEIGHTS AVE & GRANADA AVE wb,localbus,10.2,Moderate Frequency
5258,LIBERTY HEIGHTS AVE & ELDORADO AVE nb,localbus,10.4,Moderate Frequency
7281,LIBERTY HEIGHTS AVE & HILLSDALE RD nb,localbus,10.2,Moderate Frequency
5260,LIBERTY HEIGHTS AVE & GWYNN OAK AVE nb,localbus,10.4,Moderate Frequency
7385,GWYNN OAK AVE & BELLE AVE nb,localbus,32.2,Infrequent
7386,GWYNN OAK AVE & RIDGEWOOD AVE fs nb,localbus,32.2,Infrequent
7388,GWYNN OAK AVE & PENHURST AVE fs nb,localbus,32.2,Infrequent
7389,BELVIEU AVE & HILLSDALE RD eb,localbus,32.2,Infrequent
7391,BELVIEU AVE & GRANADA AVE eb,localbus,31.8,Infrequent
12595,BELVEDERE AVE & ELDERON AVE nb,localbus,17.7,Moderate Frequency
1088,PARK HEIGHTS AVE & NORTHERN PKWY nb,localbus,11.6,Moderate Frequency
1090,PARK HEIGHTS AVE & TRAINOR AVE nb,localbus,11.5,Moderate Frequency
8581,PARK HEIGHTS AVE & GLEN AVE nb,localbus,11.6,Moderate Frequency
1092,PARK HEIGHTS AVE & MENLO DR nb,localbus,16.4,Moderate Frequency
1094,PARK HEIGHTS AVE & PINKNEY RD nb,localbus,16.4,Moderate Frequency
1095,PARK HEIGHTS AVE & STRATHMORE AVE nb,localbus,16.4,Moderate Frequency
1096,PARK HEIGHTS AVE & FORDS LN opp nb,localbus,16.4,Moderate Frequency
12394,PARK HEIGHTS AVE & BANCROFT RD nb,localbus,16.2,Moderate Frequency
12597,FOREST PARK AVE & CARMINE AVE fs nb,localbus,33.2,Infrequent
7901,GLEN AVE & CLOVER RD fs eb,localbus,27.7,Low Frequency
7902,GLEN AVE & DOVERDALE RD opp eb,localbus,27.7,Low Frequency
7903,GLEN AVE & HIGHGATE DR eb,localbus,27.7,Low Frequency
7904,GLEN AVE & BLAND AVE opp eb,localbus,27.7,Low Frequency
10587,GLEN AVE & KEY AVE eb,localbus,27.7,Low Frequency
7906,GLEN AVE & MERVILLE AVE eb,localbus,32.9,Infrequent
7907,CROSS COUNTRY BLVD & STUART AVE,localbus,32.9,Infrequent
7908,GREENSPRING & PIMLICO RD nb,localbus,32.9,Infrequent
11651,GREENSPRING & STEELE RD nb,localbus,32.9,Infrequent
12742,GREENSPRING AVE & TANEY RD wb,localbus,29.2,Low Frequency
7909,GREENSPRING AVE & SHELLEYDALE DR nb,localbus,27.7,Low Frequency
7911,FALLSTAFF RD & GAGE CT sb,localbus,32.9,Infrequent
11654,FALLSTAFF RD & DORAL DR wb,localbus,32.9,Infrequent
11655,FALLSTAFF RD & APOLLO DR wb,localbus,32.9,Infrequent
7913,FALLSTAFF & CLARKS LN wb,localbus,32.9,Infrequent
11664,SMITH AVE & KENWAY AVE sb,localbus,32.9,Infrequent
11666,FALLS RD & BELLEMORE RD nb,localbus,32.9,Infrequent
11667,FALLS RD & APPLEBY AVE nb,localbus,32.9,Infrequent
3476,MCCLEAN BLVD & PERRING MANOR RD nb,localbus,16.3,Moderate Frequency
3568,MCCLEAN BLVD & PERRING MANOR RD opp sb,localbus,16.1,Moderate Frequency
3569,MCCLEAN & PENTLAND DR sb,localbus,16.6,Moderate Frequency
4864,FALLS RD & WESTERN HIGH SCHOOL AND POLYTECHNIC INSTITUTE sb,localbus,36.4,Infrequent
16,GREENSPRING AVE & COLD SPRING Ln,localbus,29.6,Low Frequency
18,Greenspring Ave & Oswego Ave,localbus,29.6,Low Frequency
19,Greenspring Ave & Shirley Ave,localbus,29.6,Low Frequency
12179,GREENSPRING AVE & FOXWELL APARTMENTS sb,localbus,29.6,Low Frequency
21,Greenspring Ave & Druid Park Dr,localbus,29.6,Low Frequency
332,LIBERTY HEIGHTS AVE & ROSEDALE RD nb,localbus,14.1,Moderate Frequency
5248,LIBERTY HEIGHTS AVE & HILTON RD wb,localbus,14.1,Moderate Frequency
5249,LIBERTY HEIGHTS AVE & DENISON ST fs wb,localbus,14.1,Moderate Frequency
5251,LIBERTY HEIGHTS AVE & COPELY RD nb,localbus,14.1,Moderate Frequency
2591,GRANADA AVE & NORFOLK AVE sb,localbus,40.1,Infrequent
2592,GRANADA AVE & FAIRVIEW AVE sb,localbus,40.1,Infrequent
11999,LAWINA RD & WAKEFIELD RD fs sb,localbus,40.1,Infrequent
12001,WESTCHESTER RD & LAWINA RD fs wb,localbus,40.1,Infrequent
2596,WESTCHESTER RD & CLIFTON RD sb,localbus,40.1,Infrequent
2599,CLIFTON RD & TALBOT RD eb,localbus,40.1,Infrequent
12027,CLIFTON AVE & MONDAWMIN AVE eb,localbus,40.1,Infrequent
2602,CLIFTON AVE & MONTICELLO RD fs eb,localbus,40.0,Infrequent
2985,CLIFTON AVE & MT HOLLY ST eb,localbus,40.0,Infrequent
2986,CLIFTON AVE & ELSINORE AVE eb,localbus,40.0,Infrequent
2988,DENISON ST & WALBROOK AVE sb,localbus,11.5,Moderate Frequency
14144,NORTH AVE & DENISON ST eb fs,localbus,6.2,High Frequency
2994,NORTH AVE & BLOOMINGDALE RD eb,localbus,6.2,High Frequency
4719,EDMONDSON AVE & CHAPEL GATE LN wb,localbus,27.3,Low Frequency
4720,EDMONDSON AVE & DRURY LN wb,localbus,27.3,Low Frequency
4722,EDMONDSON AVE & STAMFORD RD wb,localbus,27.3,Low Frequency
4723,EDMONDSON AVE & CHARING CROSS RD wb,localbus,27.3,Low Frequency
4724,EDMONDSON AVE & ALDERSHOT RD wb,localbus,27.3,Low Frequency
4396,EDMONDSON AVE & ROCK GLEN RD eb,localbus,1.0,High Frequency
4397,EDMONDSON AVE & STAMFORD RD eb,localbus,28.2,Low Frequency
4398,EDMONDSON AVE & WOODSIDE RD eb,localbus,1.0,High Frequency
4399,EDMONDSON AVE & DRURY LN eb,localbus,28.2,Low Frequency
4400,EDMONDSON AVE & CHAPEL GATE LN eb,localbus,28.2,Low Frequency
7538,EDMONDSON AVE & WESTSIDE SKILL CENTER mb eb,localbus,2.0,High Frequency
3247,POPLAR GROVE ST & MOSHER ST nb,localbus,1.0,High Frequency
12500,BLOOMINGDALE RD & WALBROOK AVE nb,localbus,6.3,High Frequency
3258,CLIFTON AVE & GARRISON BLVD wb,localbus,1.0,High Frequency
3259,CLIFTON AVE & GARRISON BLVD fs wb,localbus,9.8,High Frequency
12630,CLIFTON AVE & ELSINORE AVE wb,localbus,38.9,Infrequent
2531,CLIFTON AVE & ALLENDALE RD wb,localbus,1.0,High Frequency
2532,CLIFTON AVE & CHELSEA TER wb,localbus,38.9,Infrequent
3260,CLIFTON AVE & MOUNT HOLLY ST wb,localbus,38.5,Infrequent
12028,CLIFTON AVE & HOLLY AVE wb,localbus,38.5,Infrequent
2536,CLIFTON RD & MONDAWMIN AVE wb,localbus,38.5,Infrequent
10729,CLIFTON RD & QUEEN ANNE RD wb,localbus,38.5,Infrequent
2539,CLIFTON RD & PROSPECT CIR wb,localbus,1.0,High Frequency
2540,CLIFTON RD & WESTCHESTER RD wb,localbus,38.5,Infrequent
2541,WESTCHESTER RD & TALBOT RD nb,localbus,38.5,Infrequent
2542,LAWINA RD & WAKEFIELD RD nb,localbus,38.5,Infrequent
2543,WAKEFIELD RD & BONNER RD fs nb,localbus,1.0,High Frequency
2544,FAIRVIEW AVE & WINDSOR APARTMENTS opp nb,localbus,38.5,Infrequent
2545,GRANADA AVE & NORFOLK AVE nb,localbus,38.5,Infrequent
2546,GRANADA AVE & FOREST PARK AVE wb,localbus,38.5,Infrequent
5169,LIBERTY HEIGHTS & AYRDALE AVE fs sb,localbus,14.1,Moderate Frequency
5170,LIBERTY HEIGHTS & CALLAWAY AVE sb,localbus,14.1,Moderate Frequency
5171,LIBERTY HTS & GRANTLEY RD sb,localbus,1.0,High Frequency
5172,LIBERTY HEIGHTS AVE & EDGEWOOD ST sb,localbus,14.1,Moderate Frequency
5173,LIBERTY HTS & DENISON ST sb,localbus,1.0,High Frequency
7272,LIBERTY HEIGHTS AVE & HILTON ST fs sb,localbus,14.1,Moderate Frequency
252,LIBERTY HTS & ELLAMONT opp sb,localbus,1.0,High Frequency
253,LIBERTY HEIGHTS AVE & DUKELAND ST sb,localbus,13.8,Moderate Frequency
12669,GREENSPRING AVE & DRUID PARK DR fs nb,localbus,28.8,Low Frequency
170,Greenspring Ave & Park Hill Ave,localbus,1.0,High Frequency
172,Greenspring Ave & Foxwell Apartments,localbus,28.8,Low Frequency
12650,GREENSPRING AVE & KENNEDY KRIEGER INSTITUTE nb,localbus,28.8,Low Frequency
175,Greenspring Ave & Shirley Ave,localbus,28.8,Low Frequency
177,Greenspring Ave & Cold Spring Ln,localbus,28.8,Low Frequency
12160,Eastern Ave & Kane St,localbus,9.2,High Frequency
2022,Eastern Ave & Anglesea St,localbus,7.1,High Frequency
4635,Lombard St & Eaton St,localbus,7.8,High Frequency
4639,Fayette St & Highland Ave,localbus,6.3,High Frequency
4645,Fayette St & Lakewood Ave,localbus,6.3,High Frequency
4650,Fayette St & Washington St,localbus,6.4,High Frequency
6326,Fayette St & Broadway,localbus,6.4,High Frequency
283,FAYETTE ST & GAY ST wb,localbus,3.2,High Frequency
285,FAYETTE ST & SAINT PAUL ST wb,localbus,3.0,High Frequency
126,Fayette St & Eutaw St,localbus,3.4,High Frequency
10545,PACA ST & SARATOGA ST fs nb,localbus,16.9,Moderate Frequency
14108,WEST BALTIMORE MARC STATION BAY 2,localbus,5.6,High Frequency
4686,FRANKLIN ST & EDMONDSON AVE wb,localbus,8.3,High Frequency
4429,FRANKLIN ST & EDMONDSON AVE fs eb,localbus,8.4,High Frequency
1258,GREENE ST & LEXINGTON ST fs sb,localbus,16.8,Moderate Frequency
2323,BALTIMORE ST & EUTAW ST fs eb,localbus,3.5,High Frequency
66,Baltimore St & Charles St,localbus,3.0,High Frequency
815,Baltimore St & Frederick St,localbus,6.4,High Frequency
4467,Fayette St & Broadway,localbus,6.4,High Frequency
4471,Fayette St & Washington St,localbus,6.5,High Frequency
4477,FAYETTE ST & GLOVER ST eb,localbus,6.3,High Frequency
4483,FAYETTE ST & HIGHLAND AVE eb,localbus,6.8,High Frequency
8589,LOMBARD ST & EATON ST eb,localbus,7.8,High Frequency
10536,BAYVIEW BLVD & HOPKINS-BAYVIEW DR sb,localbus,5.2,High Frequency
1919,EASTERN AVE & ANGLESEA ST eb,localbus,7.5,High Frequency
4494,EASTERN AVE & KANE ST eb,localbus,8.5,High Frequency
2117,BELLONA AVE & LAKE AVE sb,localbus,38.3,Infrequent
2118,BELLONA AVE & MELROSE AVE sb,localbus,38.3,Infrequent
2121,CHARLES ST & NORTHERN PKY fs sb,localbus,38.3,Infrequent
12329,CHARLES ST & WYNDHURST AVE sb,localbus,38.3,Infrequent
2136,CHARLES ST & HOMELAND AVE sb,localbus,38.3,Infrequent
2140,CHARLES ST & COLDSPRING LN sb,localbus,38.3,Infrequent
2145,CHARLES ST & WARRENTON RD sb,localbus,38.3,Infrequent
2146,CHARLES ST & MILLBROOK RD opp sb,localbus,38.3,Infrequent
2147,CHARLES ST & HIGHFIELD RD fs sb,localbus,38.3,Infrequent
2150,CHARLES ST & 39TH ST sb,localbus,38.3,Infrequent
2152,CHARLES ST & UNIVERSITY PKWY sb,localbus,38.3,Infrequent
2155,CHARLES ST & 33RD ST sb,localbus,38.3,Infrequent
2156,CHARLES ST & 31ST ST opp sb,localbus,38.3,Infrequent
2157,CHARLES ST & WYMAN PARK sb,localbus,38.3,Infrequent
12576,MARYLAND AVE & 29TH ST fs sb,localbus,38.3,Infrequent
2160,MARYLAND AVE & 27TH ST sb,localbus,38.2,Infrequent
2162,MARYLAND AVE & 25TH ST sb,localbus,38.2,Infrequent
2165,MARYLAND AVE & 23RD ST sb,localbus,38.2,Infrequent
2167,MARYLAND AVE & 21ST ST sb,localbus,38.2,Infrequent
2169,MARYLAND AVE & NORTH AVE sb,localbus,38.2,Infrequent
12714,MARYLAND AVE & LANVALE & FALLS fs,localbus,38.2,Infrequent
2172,MARYLAND AVE & OLIVER ST sb,localbus,38.2,Infrequent
2174,MARYLAND AVE & PRESTON ST sb,localbus,38.2,Infrequent
2175,MARYLAND AVE & BIDDLE ST sb,localbus,38.2,Infrequent
497,CATHEDRAL ST & EAGER ST sb,localbus,38.2,Infrequent
499,CATHEDRAL ST & MADISON sb,localbus,38.2,Infrequent
500,CATHEDRAL ST & CENTRE opp sb,localbus,38.2,Infrequent
501,CATHEDRAL ST & MULBERRY sb,localbus,38.2,Infrequent
502,CATHEDRAL ST & SARATOGA ST sb,localbus,38.2,Infrequent
503,LIBERTY ST & LEXINGTON ST sb,localbus,38.2,Infrequent
504,HOPKINS PL & BALTIMORE ARENA mb sb,localbus,19.5,Moderate Frequency
13723,HOPKINS PL & PRATT ST,localbus,18.5,Moderate Frequency
518,CHARLES ST & HYATT nb,localbus,6.5,High Frequency
13722,CHARLES ST & CAMDEN,localbus,4.1,High Frequency
121,Charles St & Pratt St,localbus,5.8,High Frequency
122,Charles St & Lombard St,localbus,7.9,High Frequency
506,CHARLES ST & REDWOOD ST nb,localbus,5.4,High Frequency
519,CHARLES ST & FAYETTE ST nb,localbus,6.4,High Frequency
520,CHARLES ST & LEXINGTON ST fs nb,localbus,6.4,High Frequency
521,CHARLES ST & PLEASANT ST nb,localbus,6.4,High Frequency
523,CHARLES ST & HAMILTON ST nb,localbus,6.3,High Frequency
524,CHARLES ST & MT VERNON PL nb,localbus,6.4,High Frequency
525,CHARLES ST & READ ST nb,localbus,6.4,High Frequency
2329,CHARLES ST & EAGER ST nb,localbus,6.4,High Frequency
528,CHARLES ST & BIDDLE ST nb,localbus,6.5,High Frequency
529,CHARLES ST & PRESTON ST nb,localbus,6.5,High Frequency
533,CHARLES ST & NORTH AVE nb,localbus,6.4,High Frequency
536,CHARLES ST & 22ND ST nb,localbus,9.9,High Frequency
539,CHARLES ST & 25TH ST nb,localbus,9.7,High Frequency
541,CHARLES ST & 27TH ST nb,localbus,9.9,High Frequency
542,CHARLES ST & 29TH ST nb,localbus,9.8,High Frequency
543,CHARLES ST & 31ST ST nb,localbus,9.7,High Frequency
12295,CHARLES ST & 33RD ST fs nb,localbus,14.1,Moderate Frequency
2339,CHARLES ST & UNIVERSITY PKWY nb,localbus,12.0,Moderate Frequency
2340,CHARLES ST & BISHOP'S RD nb,localbus,38.8,Infrequent
2343,CHARLES ST & 39TH ST nb,localbus,38.8,Infrequent
2345,CHARLES ST & HIGHFIELD RD nb,localbus,38.8,Infrequent
2346,SAINT PAUL ST & CHARLCOTE RD nb,localbus,38.8,Infrequent
2349,CHARLES ST & COLD SPRING LN fs nb,localbus,38.8,Infrequent
2353,CHARLES ST & NOTRE DAME UNIVERSITY nb,localbus,38.8,Infrequent
2356,CHARLES ST & GOODALE RD nb,localbus,38.8,Infrequent
2357,CHARLES ST & TUNBRIDGE RD fs nb,localbus,38.7,Infrequent
2365,CHARLES ST & NORTHERN PKWY nb,localbus,38.7,Infrequent
2371,BELLONA AVE & MELROSE AVE nb,localbus,38.7,Infrequent
2372,BELLONA AVE & LAKE AVE nb,localbus,38.7,Infrequent
1536,YORK RD & GITTINGS AVE sb,localbus,11.8,Moderate Frequency
11427,YORK RD & LAKE AVE sb,localbus,11.8,Moderate Frequency
1539,YORK RD & NORTHERN PKWY sb,localbus,11.8,Moderate Frequency
10693,YORK RD & BELVEDERE AVE sb,localbus,11.8,Moderate Frequency
1552,YORK RD & ORKNEY RD fs sb,localbus,11.7,Moderate Frequency
1553,YORK RD & LORTZ LN sb,localbus,11.6,Moderate Frequency
1554,YORK RD & BELLONA AVE sb,localbus,11.5,Moderate Frequency
1556,YORK RD & WOODBOURNE AVE sb,localbus,11.5,Moderate Frequency
1557,YORK RD & GLENWOOD AVE fs sb,localbus,11.7,Moderate Frequency
1558,YORK RD & NOTRE DAME LN sb,localbus,11.5,Moderate Frequency
1559,YORK RD & WINSTON AVE sb,localbus,11.7,Moderate Frequency
1561,YORK RD & RADNOR RD sb,localbus,11.5,Moderate Frequency
1563,YORK RD & COLDSPRING LANE sb,localbus,11.5,Moderate Frequency
1565,YORK RD & 43RD ST opp sb,localbus,11.5,Moderate Frequency
1566,GREENMOUNT AVE & ROSE HILL TER opp sb,localbus,11.6,Moderate Frequency
1567,GREENMOUNT AVE & 39TH ST sb,localbus,11.5,Moderate Frequency
1570,GREENMOUNT AVE & 36TH ST opp sb,localbus,11.5,Moderate Frequency
1573,GREENMOUNT AVE & 33RD ST sb,localbus,11.3,Moderate Frequency
1574,GREENMOUNT AVE & 32ND ST sb,localbus,11.3,Moderate Frequency
1576,GREENMOUNT AVE & 30TH ST sb,localbus,11.2,Moderate Frequency
1578,GREENMOUNT AVE & 29TH ST sb,localbus,11.2,Moderate Frequency
1579,GREENMOUNT AVE & WHITRIDGE AVE fs sb,localbus,11.2,Moderate Frequency
10698,GREENMOUNT AVE & 25TH ST sb,localbus,11.2,Moderate Frequency
1582,GREENMOUNT AVE & 22ND ST sb,localbus,11.2,Moderate Frequency
1584,GREENMOUNT AVE & NORTH AVE sb,localbus,11.2,Moderate Frequency
5847,HOMEWOOD AVE & NORTH AVE nb,localbus,10.0,High Frequency
5872,KIRK AVE & 22ND ST nb,localbus,9.7,High Frequency
5873,KIRK AVE & CURTAIN ST nb,localbus,10.0,High Frequency
14254,KIRK AVE opp CURTAIN ST sb,localbus,9.1,High Frequency
5845,KIRK AVE & 22ND ST sb,localbus,9.2,High Frequency
12711,HOMEWOOD AVE & NORTH AVE ns sb,localbus,9.3,High Frequency
1620,GREENMOUNT AVE & 22ND ST nb,localbus,11.3,Moderate Frequency
